Bin_ID,Bin_Type,Electoral_Area,Irish_X,Irish_Y
WMS4505,Cast Iron,MERCHANTS QUAY C,-6.284766,53.337853
WMS1274,Bigbelly Bin,NORTH DOCK C,-6.240952,53.34843
WMS2858,Class B,BALLYBOUGH A,-6.243193,53.360793
WMS4020,Cast Iron,BALLYGALL A,-6.299807,53.389346
WMS1641,Dog Bin,DRUMCONDRA SOUTH B,-6.251827,53.362569
WMS3512,Class B,BALLYMUN C,-6.25663,53.391405
WMS2091,Class B,BALLYMUN F,-6.286388,53.390581
WMS2073,Class B,BALLYMUN E,-6.273503,53.391814
WMS4029,Cast Iron,KILMORE A,-6.231079,53.399953
WMS0495,Class A,ROYAL EXCHANGE A,-6.268261,53.34402
WMS1177,Class A,SAINT KEVIN'S,-6.257467,53.336136
WMS0224,Class A,NORTH CITY,-6.260315,53.350471
WMS2485,Class B,RAHENY-St. ASSAM,-6.161734,53.380244
WMS1791,Bigbelly Bin,CLONTARF EAST A,-6.177265,53.380217
WMS3850,Class B,CHAPELIZOD,-6.347195,53.342477
WMS3688,Class B,BALLYGALL B,-6.290784,53.387064
WMS0535,Class A,KIMMAGE C,-6.291006,53.319842
WMS2754,Class B,CABRA EAST B,-6.283939,53.361122
WMS0469,Class A,ROYAL EXCHANGE A,-6.266764,53.343907
WMS0179,Class A,NORTH CITY,-6.258153,53.348702
WMS2302,Class B,KILMORE A,-6.229609,53.395136
WMS4562,Cast Iron,CARNA,-6.360575,53.342718
WMS4606,Cast Iron,RATHMINES EAST A,-6.256419,53.330066
WMS1414,Class A,CLONTARF EAST D,-6.213912,53.360575
WMS1753,Class A,MANSION HOUSE B,-6.259339,53.343012
WMS3061,Class B,PEMBROKE WEST B,-6.235102,53.33231
WMS3719,Class B,CABRA EAST C,-6.289342,53.361266
WMS4233,Cast Iron,MOUNTJOY B,-6.25019,53.356931
WMS0124,Class A,MOUNTJOY A,-6.251685,53.351911
WMS3039,Class B,PEMBROKE EAST A,-6.22266,53.338557
WMS2672,Class B,CLONTARF EAST D,-6.214474,53.361148
WMS2517,Class B,CLONTARF WEST A,-6.203727,53.374623
WMS3951,Class B,GRACE PARK,-6.23803,53.378347
WMS3893,Class B,PEMBROKE EAST E,-6.221978,53.324656
WMS2267,Class B,BEAUMONT B,-6.229985,53.385693
WMS0505,Class A,MERCHANTS QUAY E,-6.278387,53.331743
WMS3888,Class B,WOOD QUAY B,-6.273918,53.33226
WMS3334,Class B,WALKINSTOWN B,-6.332572,53.317852
WMS2081,Class B,BALLYMUN F,-6.280889,53.394954
WMS1077,Bigbelly Bin,CLONTARF WEST D,-6.230196,53.364375
WMS2634,Class B,CLONTARF EAST B,-6.173061,53.367251
WMS4391,Cast Iron,SOUTH DOCK,-6.243719,53.338753
WMS1721,Bigbelly Bin,BOTANIC A,-6.269237,53.371972
WMS1644,Dog Bin,BALLYGALL D,-6.280875,53.381102
WMS4230,Cast Iron,MOUNTJOY B,-6.254586,53.355187
WMS4561,Cast Iron,DRUMFINN,-6.358289,53.342669
WMS2176,Class B,BALLYMUN B,-6.279748,53.402047
WMS3870,Class B,PEMBROKE WEST A,-6.237942,53.338316
WMS4154,Cast Iron,NORTH DOCK A,-6.236138,53.35904
WMS3738,Class B,CRUMLIN C,-6.288202,53.330451
WMS3713,Class B,BALLYMUN C,-6.260281,53.394817
WMS4463,Cast Iron,CHAPELIZOD,-6.344521,53.348162
WMS2725,Class B,CABRA WEST C,-6.29739,53.361624
WMS3551,Class B,BALLYBOUGH A,-6.239614,53.360255
WMS2396,Class B,GRANGE A,-6.177061,53.402351
WMS3914,Class B,BEAUMONT E,-6.224331,53.378091
WMS3232,Class B,RATHMINES WEST F,-6.269472,53.321954
WMS3413,Class B,KILMAINHAM B,-6.324019,53.341166
WMS1444,Class A,SAINT KEVIN'S,-6.265453,53.336022
WMS0380,Class A,NORTH CITY,-6.264305,53.348785
WMS2865,Class B,INNS QUAY A,-6.268382,53.360412
WMS0703,Class A,SAINT KEVIN'S,-6.26304,53.334574
WMS2511,Class B,CLONTARF EAST A,-6.192895,53.375775
WMS1073,Bigbelly Bin,CLONTARF WEST B,-6.217568,53.374917
WMS0849,Class A,MANSION HOUSE A,-6.245689,53.343482
WMS3794,Class B,FINGLAS SOUTH A,-6.312637,53.385358
WMS1181,Bigbelly Bin,BALLYBOUGH A,-6.248395,53.356125
WMS3829,Class B,EDENMORE,-6.186438,53.389324
WMS0987,Bigbelly Bin,ROYAL EXCHANGE A,-6.265161,53.344926
WMS0829,Class A,MANSION HOUSE A,-6.258078,53.34627
WMS1660,Dog Bin,BALLYMUN B,-6.26936,53.400444
WMS1430,Class A,NORTH CITY,-6.262233,53.349867
WMS2838,Class B,GRANGE D,-6.175191,53.382814
WMS2682,Class B,WHITEHALL D,-6.248592,53.377177
WMS3326,Class B,CRUMLIN D,-6.299855,53.329578
WMS3960,Class B,HARMONSTOWN A,-6.200887,53.383911
WMS2530,Class B,CLONTARF WEST B,-6.214984,53.374348
WMS4040,Cast Iron,BEAUMONT B,-6.222663,53.384812
WMS0437,Class A,ROYAL EXCHANGE B,-6.262533,53.343008
WMS1448,Class A,INNS QUAY C,-6.273545,53.350205
WMS0732,Class A,SAINT KEVIN'S,-6.264721,53.3325
WMS1613,Class A,ROYAL EXCHANGE B,-6.259885,53.342131
WMS3664,Class B,FINGLAS NORTH B,-6.309375,53.395685
WMS3501,Class B,CABRA EAST A,-6.276681,53.361904
WMS3065,Class B,TERENURE B,-6.282549,53.314502
WMS2983,Class B,SAINT KEVIN'S,-6.267857,53.331286
WMS4209,Cast Iron,MOUNTJOY B,-6.257347,53.357583
WMS1668,Dog Bin,ASHTOWN A,-6.322289,53.372365
WMS3827,Class B,PRIORSWOOD D,-6.198803,53.40018
WMS4188,Cast Iron,ARRAN QUAY B,-6.282747,53.351293
WMS2505,Class B,CLONTARF WEST C,-6.212412,53.368106
WMS0555,Class A,ROYAL EXCHANGE A,-6.264315,53.344019
WMS4252,Cast Iron,MOUNTJOY A,-6.254308,53.35083
WMS3516,Class B,CABRA EAST A,-6.293019,53.373492
WMS0105,Class A,NORTH CITY,-6.254042,53.349985
WMS4370,Cast Iron,SOUTH DOCK,-6.245221,53.334717
WMS0717,Class A,SAINT KEVIN'S,-6.265362,53.335394
WMS1441,Bigbelly Bin,CLONTARF EAST B,-6.183964,53.364724
WMS0416,Class A,NORTH CITY,-6.259533,53.352216
WMS1750,Bigbelly Bin,ASHTOWN B,-6.330441,53.37157
WMS4241,Cast Iron,ROTUNDA A,-6.259278,53.353453
WMS3528,Class B,WHITEHALL B,-6.244745,53.387853
WMS3922,Class B,DRUMCONDRA SOUTH C,-6.254864,53.369106
WMS3723,Class B,PEMBROKE WEST A,-6.232945,53.337175
WMS1033,Class A,NORTH CITY,-6.258835,53.351912
WMS0051,Class A,CLONTARF EAST B,-6.190069,53.358151
WMS0096,Class A,INNS QUAY B,-6.26432,53.357136
WMS1202,Bigbelly Bin,NORTH DOCK B,-6.229702,53.346979
WMS3460,Class B,BALLYGALL D,-6.277402,53.382479
WMS1365,Bigbelly Bin,CLONTARF EAST D,-6.205057,53.371036
WMS0071,Class A,ARRAN QUAY D,-6.295018,53.348321
WMS4219,Cast Iron,ROTUNDA A,-6.263289,53.354718
WMS0217,Class A,NORTH CITY,-6.259613,53.348793
WMS1154,Bigbelly Bin,MOUNTJOY A,-6.24933,53.353428
WMS4115,Cast Iron,GRACE PARK,-6.235316,53.374525
WMS2174,Class B,WHITEHALL A,-6.265119,53.38797
WMS0683,Class A,MANSION HOUSE B,-6.257597,53.336394
WMS1317,Class A,WHITEHALL C,-6.246018,53.393636
WMS4292,Cast Iron,MOUNTJOY A,-6.249061,53.354546
WMS3904,Class B,WHITEHALL C,-6.244599,53.397782
WMS2966,Class B,PEMBROKE WEST A,-6.236433,53.33959
WMS1354,Bigbelly Bin,BALLYMUN D,-6.264632,53.389877
WMS1009,Class A,ROTUNDA B,-6.261781,53.352545
WMS4354,Cast Iron,SAINT KEVIN'S,-6.258225,53.334805
WMS3579,Class B,BEAUMONT D,-6.219667,53.382357
WMS1142,Bigbelly Bin,ROYAL EXCHANGE A,-6.260803,53.346447
WMS0390,Class A,NORTH CITY,-6.263185,53.346763
WMS0108,Class A,MOUNTJOY A,-6.253444,53.349586
WMS1110,Bigbelly Bin,NORTH CITY,-6.267421,53.346016
WMS1344,Bigbelly Bin,WALKINSTOWN C,-6.316326,53.320413
WMS3900,Class B,PEMBROKE EAST B,-6.22235,53.336869
WMS0315,Class A,NORTH CITY,-6.268391,53.347722
WMS3847,Class B,INCHICORE A,-6.323656,53.337632
WMS0101,Class A,INNS QUAY A,-6.260006,53.361287
WMS3536,Class B,PEMBROKE WEST B,-6.233377,53.320323
WMS1657,Dog Bin,BALLYGALL A,-6.292034,53.384087
WMS3950,Class B,ASHTOWN A,-6.332314,53.374962
WMS4327,Cast Iron,MANSION HOUSE B,-6.253645,53.338008
WMS3666,Class B,FINGLAS NORTH A,-6.315097,53.38986
WMS2250,Class B,KILMORE A,-6.230643,53.397794
WMS3759,Class B,KIMMAGE C,-6.279745,53.324238
WMS3703,Class B,FINGLAS SOUTH A,-6.312803,53.385537
WMS2726,Class B,CABRA EAST A,-6.272668,53.36151
WMS0562,Class A,ROYAL EXCHANGE A,-6.264949,53.341991
WMS2504,Class B,CLONTARF WEST C,-6.222167,53.366677
WMS0338,Class A,ROTUNDA B,-6.268363,53.350022
WMS3523,Class B,ARRAN QUAY A,-6.274158,53.360723
WMS1173,Bigbelly Bin,RATHMINES EAST D,-6.255293,53.325187
WMS4439,Cast Iron,PEMBROKE EAST B,-6.215503,53.332564
WMS2507,Class B,CLONTARF EAST E,-6.197172,53.374975
WMS2705,Class B,WHITEHALL A,-6.249885,53.376357
WMS3833,Class B,GRANGE C,-6.163736,53.390895
WMS0063,Class A,CLONTARF EAST B,-6.174407,53.365745
WMS0808,Class A,MANSION HOUSE B,-6.26029,53.341152
WMS3404,Class B,INCHICORE A,-6.326348,53.33581
WMS0149,Class A,NORTH CITY,-6.255157,53.350656
WMS4445,Cast Iron,PEMBROKE WEST B,-6.231672,53.329042
WMS3381,Class B,MERCHANTS QUAY A,-6.274386,53.344225
WMS4424,Cast Iron,SAINT KEVIN'S,-6.256859,53.332636
WMS1092,Bigbelly Bin,ARRAN QUAY C,-6.277753,53.34967
WMS4038,Cast Iron,BEAUMONT B,-6.224484,53.385147
WMS2578,Class B,GRACE PARK,-6.24006,53.375678
WMS3630,Class B,DRUMCONDRA SOUTH B,-6.246006,53.362077
WMS2498,Class B,RAHENY-St. ASSAM,-6.172896,53.381229
WMS2012,Class B,FINGLAS NORTH B,-6.302756,53.393791
WMS2025,Class B,FINGLAS NORTH C,-6.295536,53.39425
WMS1319,Class A,WHITEHALL C,-6.245499,53.395263
WMS2513,Class B,CLONTARF EAST E,-6.195855,53.375206
WMSE819,Class B,INNS QUAY C,-6.271914,53.350415
WMS0079,Class A,NORTH DOCK C,-6.243122,53.355456
WMS3059,Class B,PEMBROKE WEST B,-6.229335,53.333986
WMS0172,Class A,NORTH CITY,-6.259733,53.349935
WMS0853,Class A,MANSION HOUSE A,-6.258165,53.34658
WMS1731,Bigbelly Bin,ARRAN QUAY C,-6.277988,53.349334
WMS4708,Cast Iron,MERCHANTS QUAY B,-6.275945,53.342923
WMS3287,Class B,ARRAN QUAY B,-6.276353,53.350637
WMS0543,Class A,MOUNTJOY A,-6.248067,53.353492
WMS3785,Class B,RAHENY-GREENDALE,-6.14756,53.386895
WMS0653,Class A,ROYAL EXCHANGE B,-6.26266,53.34072
WMS3149,Class B,RATHMINES EAST B,-6.247247,53.321821
WMS3642,Class B,KIMMAGE B,-6.295666,53.324035
WMS4390,Cast Iron,SOUTH DOCK,-6.241449,53.337836
WMS2293,Class B,BEAUMONT D,-6.21604,53.384108
WMS1327,Class A,GRANGE C,-6.167439,53.391857
WMS0331,Class A,NORTH CITY,-6.267718,53.349938
WMS0249,Class A,NORTH CITY,-6.259613,53.347538
WMS2303,Class B,KILMORE A,-6.229759,53.395291
WMS3236,Class B,RATHFARNHAM,-6.283259,53.307249
WMS3749,Class B,NORTH DOCK B,-6.232431,53.352598
WMS3140,Class B,RATHMINES EAST A,-6.253928,53.324939
WMS4114,Cast Iron,WHITEHALL A,-6.258083,53.377453
WMS0383,Class A,ROYAL EXCHANGE B,-6.262341,53.341065
WMS4406,Cast Iron,MANSION HOUSE A,-6.251877,53.345736
WMS4161,Cast Iron,MANSION HOUSE B,-6.251469,53.33745
WMS0463,Class A,ROYAL EXCHANGE A,-6.267427,53.34369
WMS2947,Class B,INNS QUAY C,-6.273098,53.347027
WMS1005,Class A,ROTUNDA B,-6.263589,53.35162
WMS4634,Cast Iron,KILMAINHAM B,-6.308268,53.345639
WMS0951,Class A,RATHMINES WEST C,-6.265612,53.322159
WMS1085,Bigbelly Bin,ARRAN QUAY C,-6.278786,53.347084
WMS3402,Class B,INCHICORE A,-6.322757,53.338196
WMS2199,Class B,WHITEHALL B,-6.257652,53.389037
WMS2085,Class B,BALLYGALL D,-6.284939,53.383847
WMS4041,Cast Iron,BEAUMONT B,-6.221639,53.384658
WMS0812,Class A,MANSION HOUSE B,-6.256485,53.342561
WMS0230,Class A,NORTH CITY,-6.261627,53.352359
WMS3769,Class B,KILMORE C,-6.211115,53.396259
WMS3658,Class B,BALLYMUN F,-6.287227,53.394714
WMS3804,Class B,WHITEHALL D,-6.240113,53.383564
WMS2519,Class B,CLONTARF WEST A,-6.205099,53.380077
WMS0920,Bigbelly Bin,PEMBROKE WEST C,-6.243662,53.332639
WMS2352,Class B,KILMORE C,-6.202002,53.394534
WMS0089,Class A,ROTUNDA A,-6.262209,53.358621
WMS4509,Cast Iron,MERCHANTS QUAY C,-6.275896,53.338994
WMS1030,Class A,ROTUNDA A,-6.259303,53.352968
WMS0430,Class A,INNS QUAY C,-6.274835,53.345783
WMS0925,Bigbelly Bin,PEMBROKE WEST C,-6.244402,53.333742
WMS1601,Bigbelly Bin,WOOD QUAY A,-6.27014,53.343152
WMS1279,Bigbelly Bin,NORTH DOCK B,-6.231571,53.349927
WMS1715,Dog Bin,BALLYMUN A,-6.281831,53.396388
WMS3761,Class B,INNS QUAY C,-6.270832,53.350702
WMS4535,Cast Iron,DRUMFINN,-6.353611,53.342418
WMS1784,Bigbelly Bin,CLONTARF EAST A,-6.166033,53.374732
WMS4563,Cast Iron,ARRAN QUAY C,-6.290636,53.347619
WMS1797,Bigbelly Bin,WHITEHALL C,-6.245227,53.396218
WMS2109,Class B,BALLYMUN E,-6.269926,53.390812
WMS3593,Class B,PEMBROKE WEST A,-6.234278,53.337458
WMS3963,Class B,CABRA EAST C,-6.291552,53.361314
WMS4631,Cast Iron,BALLYGALL A,-6.299995,53.389482
WMS3979,Class B,KIMMAGE C,-6.285997,53.320477
WMS3461,Class B,BALLYGALL D,-6.276978,53.382466
WMS2322,Class B,BEAUMONT E,-6.217878,53.376064
WMS3871,Class B,NORTH DOCK B,-6.234699,53.350638
WMS0328,Class A,ROTUNDA B,-6.266972,53.350306
WMS0356,Class A,NORTH CITY,-6.268051,53.346783
WMS4630,Cast Iron,CABRA WEST D,-6.306164,53.359396
WMS3929,Class B,FINGLAS SOUTH A,-6.311044,53.385805
WMS3662,Class B,FINGLAS NORTH A,-6.311092,53.395326
WMS3861,Class B,ASHTOWN A,-6.3131,53.366623
WMS4099,Cast Iron,RAHENY-St. ASSAM,-6.174203,53.380273
WMS1291,Bigbelly Bin,MANSION HOUSE A,-6.244002,53.346343
WMS0056,Class A,CLONTARF EAST B,-6.184349,53.359638
WMS4577,Cast Iron,USHERS C,-6.284448,53.34338
WMS1286,Bigbelly Bin,NORTH DOCK C,-6.250558,53.34985
WMS2144,Class B,WHITEHALL A,-6.262483,53.385769
WMS0424,Class A,INNS QUAY C,-6.270874,53.345747
WMS3263,Class B,KIMMAGE D,-6.293119,53.317423
WMS3500,Class B,CABRA WEST B,-6.299232,53.367368
WMS3175,Class B,RATHMINES EAST C,-6.25177,53.309562
WMS4191,Cast Iron,ARRAN QUAY C,-6.28215,53.348541
WMS0810,Class A,ROYAL EXCHANGE B,-6.260723,53.3428
WMS4375,Cast Iron,MANSION HOUSE B,-6.247067,53.339006
WMS3150,Class B,RATHMINES EAST D,-6.248572,53.322578
WMS0575,Class A,ROYAL EXCHANGE B,-6.265656,53.34001
WMS0532,Class A,ROYAL EXCHANGE A,-6.262912,53.346124
WMS4384,Cast Iron,MANSION HOUSE A,-6.25,53.340963
WMS2145,Class B,WHITEHALL A,-6.264577,53.386215
WMS1060,Class A,CLONTARF WEST A,-6.205217,53.382148
WMS4232,Cast Iron,MOUNTJOY B,-6.250836,53.356608
WMS0493,Class A,ROYAL EXCHANGE A,-6.26652,53.344244
WMS0366,Class A,NORTH CITY,-6.260605,53.347262
WMS4102,Cast Iron,RAHENY-St. ASSAM,-6.1683,53.379897
WMS2955,Class B,INNS QUAY C,-6.271021,53.346511
WMS1781,Bigbelly Bin,CLONTARF EAST A,-6.171041,53.368193
WMS3927,Class B,BALLYMUN F,-6.285002,53.393119
WMS3227,Class B,TERENURE A,-6.281056,53.31638
WMS4661,Cast Iron,MERCHANTS QUAY B,-6.274091,53.340162
WMS3408,Class B,INCHICORE A,-6.323564,53.337879
WMS2227,Class B,KIMMAGE E,-6.316089,53.316055
WMS2224,Class B,WHITEHALL C,-6.240539,53.396326
WMS0337,Class A,NORTH CITY,-6.266962,53.349887
WMS1101,Bigbelly Bin,MERCHANTS QUAY F,-6.289571,53.334977
WMS3482,Class B,NORTH DOCK B,-6.236267,53.350387
WMS0148,Class A,NORTH CITY,-6.25494,53.350594
WMS3694,Class B,BALLYGALL B,-6.283849,53.389049
WMS1736,Class A,MERCHANTS QUAY A,-6.278407,53.345709
WMS1039,Class A,MANSION HOUSE A,-6.259235,53.344244
WMS0674,Class A,MANSION HOUSE B,-6.25674,53.339033
WMS4139,Cast Iron,BALLYBOUGH A,-6.248616,53.357472
WMS1246,Bigbelly Bin,SOUTH DOCK,-6.240436,53.345555
WMS3717,Class B,ARRAN QUAY B,-6.288364,53.356946
WMS4335,Cast Iron,SOUTH DOCK,-6.247552,53.335977
WMS3880,Class B,BEAUMONT A,-6.23384,53.386189
WMS3583,Class B,BALLYBOUGH A,-6.24268,53.35768
WMS3212,Class B,RATHFARNHAM,-6.280628,53.310387
WMS3862,Class B,ASHTOWN A,-6.32498,53.375819
WMS3015,Class B,PEMBROKE WEST A,-6.231495,53.341142
WMS2583,Class B,CLONTARF WEST D,-6.233095,53.364165
WMS4104,Cast Iron,CLONTARF EAST A,-6.180306,53.379206
WMS2146,Class B,WHITEHALL A,-6.262639,53.385353
WMS2464,Class B,GRANGE D,-6.170382,53.389428
WMS1061,Class A,ROYAL EXCHANGE B,-6.259561,53.342769
WMS0824,Class A,MANSION HOUSE A,-6.257245,53.342855
WMS0138,Class A,MOUNTJOY A,-6.252288,53.35113
WMS4012,Cast Iron,BALLYGALL A,-6.29985,53.389986
WMS3751,Class B,CLONTARF EAST C,-6.195385,53.364263
WMS2328,Class B,BEAUMONT F,-6.224691,53.383653
WMS0067,Class A,BOTANIC C,-6.258265,53.363076
WMS1618,Class A,SAINT KEVIN'S,-6.265997,53.332507
WMS3292,Class B,USHERS F,-6.301473,53.340938
WMS2080,Class B,BALLYMUN F,-6.281888,53.394162
WMS1469,Bigbelly Bin,SOUTH DOCK,-6.239707,53.342649
WMS4385,Cast Iron,MANSION HOUSE B,-6.248102,53.340115
WMS1132,Bigbelly Bin,ROYAL EXCHANGE A,-6.259958,53.345829
WMS3117,Class B,RATHMINES EAST B,-6.240646,53.324674
WMS1602,Class A,DRUMCONDRA SOUTH A,-6.248012,53.370055
WMS3171,Class B,RATHFARNHAM,-6.260149,53.311165
WMS2186,Class B,BALLYMUN C,-6.256541,53.398659
WMS1231,Class A,NORTH CITY,-6.261851,53.349511
WMS3765,Class B,CABRA WEST B,-6.294014,53.367045
WMS0862,Class A,MERCHANTS QUAY D,-6.276079,53.337133
WMS4554,Cast Iron,DRUMFINN,-6.356307,53.342578
WMS3865,Class B,PEMBROKE EAST E,-6.230753,53.330215
WMS0765,Class A,SAINT KEVIN'S,-6.267677,53.32999
WMS4645,Cast Iron,NORTH CITY,-6.254282,53.350355
WMS0798,Class A,MANSION HOUSE A,-6.249993,53.341777
WMS1067,Bigbelly Bin,WHITEHALL C,-6.245076,53.396557
WMS4556,Cast Iron,KYLEMORE,-6.355978,53.342328
WMS1162,Bigbelly Bin,SAINT KEVIN'S,-6.252954,53.332083
WMS2533,Class B,CLONTARF WEST B,-6.217739,53.374424
WMS0401,Class A,NORTH CITY,-6.263146,53.346553
WMS3985,Class B,CABRA EAST B,-6.289594,53.361318
WMS3060,Class B,PEMBROKE WEST A,-6.235221,53.332584
WMS0498,Class A,RATHMINES WEST E,-6.273112,53.31353
WMS4663,Cast Iron,MERCHANTS QUAY B,-6.27379,53.339557
WMS1629,Dog Bin,DRUMCONDRA SOUTH A,-6.241141,53.362638
WMS2897,Class B,NORTH DOCK B,-6.232256,53.349979
WMS1185,Bigbelly Bin,BALLYBOUGH A,-6.244068,53.360101
WMS4526,Cast Iron,DRUMFINN,-6.351103,53.342365
WMS2648,Class B,CLONTARF EAST B,-6.195917,53.359601
WMS1233,Bigbelly Bin,SOUTH DOCK,-6.238148,53.345889
WMS3418,Class B,CHAPELIZOD,-6.338717,53.342572
WMS4427,Cast Iron,SAINT KEVIN'S,-6.262326,53.334112
WMS0057,Class A,CLONTARF WEST D,-6.217238,53.361849
WMS3855,Class B,TERENURE B,-6.2983,53.311877
WMS2038,Class B,FINGLAS SOUTH A,-6.31562,53.38992
WMS1360,Bigbelly Bin,KILMORE C,-6.213871,53.395185
WMS0932,Bigbelly Bin,PEMBROKE WEST C,-6.247668,53.333445
WMS2692,Class B,BOTANIC A,-6.273329,53.376708
WMS3068,Class B,PEMBROKE EAST A,-6.223853,53.339992
WMS0001,Class A,BALLYMUN D,-6.264184,53.393447
WMS1639,Dog Bin,BALLYBOUGH A,-6.24451,53.356463
WMS0614,Class A,ROYAL EXCHANGE B,-6.261363,53.340083
WMS1293,Bigbelly Bin,MANSION HOUSE A,-6.244786,53.346394
WMS0851,Class A,MANSION HOUSE A,-6.253388,53.345006
WMS0597,Class A,ROYAL EXCHANGE B,-6.263836,53.340172
WMS3510,Class B,AYRFIELD,-6.184011,53.399802
WMS0256,Class A,NORTH CITY,-6.26153,53.349559
WMS1432,Class A,ASHTOWN A,-6.318118,53.368926
WMS4568,Cast Iron,KILMAINHAM A,-6.334742,53.341201
WMS2780,Class B,CABRA WEST D,-6.298353,53.361418
WMS3832,Class B,GRANGE D,-6.169785,53.389846
WMS3744,Class B,WHITEHALL A,-6.245341,53.381326
WMS2086,Class B,BALLYGALL B,-6.28195,53.384287
WMS0773,Class A,PEMBROKE EAST E,-6.22507,53.329406
WMS3935,Class B,MOUNTJOY B,-6.254305,53.357942
WMS2120,Class B,BALLYGALL C,-6.278219,53.385195
WMS2002,Class B,BOTANIC B,-6.256519,53.36538
WMS2666,Class B,CLONTARF EAST B,-6.194066,53.358215
WMS0678,Class A,MANSION HOUSE B,-6.25575,53.338493
WMS2961,Class B,INNS QUAY C,-6.274613,53.347876
WMS1192,Class A,RATHMINES WEST D,-6.273628,53.31257
WMS1409,Class A,CLONTARF WEST D,-6.219177,53.362478
WMS1646,Dog Bin,BALLYGALL B,-6.281597,53.384233
WMS2854,Class B,BALLYBOUGH A,-6.244676,53.359965
WMS2545,Class B,GRACE PARK,-6.224102,53.370679
WMS3784,Class B,RAHENY-GREENDALE,-6.147029,53.386702
WMS3557,Class B,CLONTARF EAST C,-6.19486,53.367905
WMS1440,Bigbelly Bin,CLONTARF EAST A,-6.194084,53.372213
WMS1391,Bigbelly Bin,ROYAL EXCHANGE A,-6.262816,53.345193
WMS0803,Class A,MANSION HOUSE B,-6.258777,53.341908
WMS3465,Class B,ASHTOWN A,-6.32987,53.371544
WMS4654,Cast Iron,USHERS C,-6.29047,53.343259
WMS1237,Bigbelly Bin,SOUTH DOCK,-6.235921,53.345907
WMS2222,Class B,WHITEHALL C,-6.241164,53.394793
WMS1180,Bigbelly Bin,NORTH DOCK C,-6.245601,53.353837
WMS4566,Cast Iron,ARRAN QUAY B,-6.283287,53.351977
WMS2278,Class B,WHITEHALL D,-6.233571,53.385344
WMS0626,Class A,ROYAL EXCHANGE B,-6.260264,53.341568
WMS3213,Class B,RATHFARNHAM,-6.281557,53.310324
WMS1095,Bigbelly Bin,USHERS A,-6.293918,53.345856
WMS2613,Class B,CLONTARF EAST C,-6.196855,53.359305
WMS1253,Bigbelly Bin,SOUTH DOCK,-6.23341,53.343752
WMS0581,Class A,ROYAL EXCHANGE A,-6.26867,53.337602
WMS2551,Class B,CLONTARF WEST D,-6.229236,53.364612
WMS0670,Class A,ROYAL EXCHANGE B,-6.26421,53.342061
WMS4569,Cast Iron,KILMAINHAM A,-6.335335,53.341079
WMS3909,Class B,CLONTARF EAST C,-6.199371,53.359694
WMS0232,Class A,ROTUNDA A,-6.259658,53.352317
WMS4552,Cast Iron,CARNA,-6.356572,53.341905
WMS3615,Class B,ARRAN QUAY A,-6.272979,53.359353
WMS1207,Bigbelly Bin,NORTH DOCK B,-6.23445,53.347256
WMS0478,Class A,ROYAL EXCHANGE A,-6.262585,53.344151
WMS3258,Class B,TEMPLEOGUE-KIMMAGE MANOR,-6.30108,53.306865
WMS2668,Class B,CLONTARF EAST B,-6.195712,53.359039
WMS2737,Class B,CABRA EAST A,-6.286756,53.371281
WMS0724,Class A,SAINT KEVIN'S,-6.264662,53.33126
WMS2584,Class B,CLONTARF WEST D,-6.232154,53.364094
WMS1309,Class A,PEMBROKE EAST A,-6.227692,53.342186
WMS0260,Class A,NORTH CITY,-6.262565,53.349479
WMS0394,Class A,NORTH CITY,-6.267546,53.348695
WMS2433,Class B,GRANGE E,-6.176936,53.389279
WMS3486,Class B,AIRPORT,-6.262759,53.401038
WMS1404,Class A,KIMMAGE E,-6.314371,53.319137
WMS4058,Cast Iron,PRIORSWOOD E,-6.212733,53.399171
WMS4021,Cast Iron,WHITEHALL C,-6.24511,53.396903
WMS4533,Cast Iron,DRUMFINN,-6.353093,53.342384
WMS0398,Class A,NORTH DOCK C,-6.247064,53.354272
WMS0983,Class A,USHERS E,-6.298109,53.336004
WMS2285,Class B,BEAUMONT D,-6.220654,53.382529
WMS2663,Class B,CLONTARF EAST B,-6.188858,53.361095
WMS2812,Class B,ASHTOWN A,-6.32003,53.372518
WMS4651,Cast Iron,USHERS C,-6.285687,53.343452
WMS0804,Class A,MANSION HOUSE B,-6.258755,53.341823
WMS0637,Class A,ROYAL EXCHANGE B,-6.25949,53.343081
WMS3389,Class B,KILMAINHAM C,-6.312177,53.339611
WMS2490,Class B,RAHENY-St. ASSAM,-6.164519,53.379855
WMS3983,Class B,WALKINSTOWN B,-6.31799,53.324967
WMS2088,Class B,BALLYMUN F,-6.285399,53.391386
WMS1280,Bigbelly Bin,NORTH DOCK B,-6.231793,53.349208
WMS4514,Cast Iron,MERCHANTS QUAY C,-6.285211,53.337528
WMS1339,Class A,CLONTARF WEST A,-6.205219,53.382432
WMS1628,Dog Bin,CLONTARF WEST E,-6.236361,53.369725
WMS4087,Cast Iron,CLONTARF EAST A,-6.175189,53.379582
WMS1333,Class A,EDENMORE,-6.183692,53.387875
WMS2882,Class B,BALLYBOUGH A,-6.240689,53.359262
WMS4273,Cast Iron,MOUNTJOY A,-6.255721,53.353156
WMS0960,Class A,RATHMINES WEST A,-6.264953,53.326759
WMS4364,Cast Iron,RAHENY-St. ASSAM,-6.175108,53.380414
WMS1417,Class A,CLONTARF EAST D,-6.209929,53.359938
